chain1,chain2,tx1,tx2,bt1,bt2,from1,to1,from2,to2,sold_symbol_1,bought_symbol_1,sold_symbol_2,bought_symbol_2,generic_token_pair,sold_amt_1,buy_amt_1,sold_amt_2,buy_amt_2,raw_diff_pct_1,time_diff
arbitrum,ethereum,0x1aa432bc022943b75f2fc8045dc6ec33578588f802327408e38fa79b5050bc97,0x986e3ee9fdef6227f481565a48e6cbf87dbf696d13af736337bbefe32387a0e7,2023-09-01 06:33:39.000 UTC,2023-09-01 07:24:47.000 UTC,0xf0669ef23b776bb5998920647996bb3a137ca52a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xf0669ef23b776bb5998920647996bb3a137ca52a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,WETH,STG,STG,WETH,WETH_STG,1.25,3914.799570760253,4012.9999999999995,1.2659543732243226,0.025084407889795473,3068
bnb,arbitrum,0xb544c5db1889b02a2af3115bbc7190c5d55dc66f435f017dc6f719c77571a906,0x7aa8c5615fd89e811d1a55b6e62eace4388487ea8a7cf843fc97dc1610fa7d14,2023-09-01 15:04:25.000 UTC,2023-09-01 15:40:00.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH,JOE,JOE_WETH,1640.80161377,0.30326533405036565,0.3,1654.6354480923,0.010767251260651391,2135
bnb,arbitrum,0xb544c5db1889b02a2af3115bbc7190c5d55dc66f435f017dc6f719c77571a906,0x413a94831d3e23bb11ffa41aff915744c02651d6902c8e88b00c2b04863be926,2023-09-01 15:04:25.000 UTC,2023-09-01 15:40:31.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH,JOE,JOE_WETH,1640.80161377,0.30326533405036565,0.3,1661.0440155190945,0.010767251260651391,2166
optimism,polygon,0xde4bda50e7c46ca2bece97be281010d6692d76d8397491d71d55c375113f0b7b,0xb34586314da5a561e94450762a8aa511d64cd7ce7b56a908388fd62d8017b4d4,2023-09-01 22:32:53.000 UTC,2023-09-01 22:32:56.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,0.107869,0.1,0.1,0.107933,0,3
optimism,base,0x6efe44adbe231da3f7a6604267682d40a683160d98efed085d3409f1513d53a3,0x1c6ee777384f035b247d4043b13c2d0db6c9468c969639d134f07a0afdae87d6,2023-09-01 16:12:11.000 UTC,2023-09-01 16:38:09.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDC,SONNE,SONNE,USDbC,USDC_SONNE,2500,23317.37597884469,23291.375978844688,2595.023568,0.0011150482808868728,1558
base,zksync,0x0a456483462d8807f68344aff2cd936433b7ae994dcd7666a010ad3e7f635e02,0x32f026f16ef7ce4e080b502747fd9442feae3cb9647775f07b5a25eb3729e1ae,2023-09-01 18:28:49.000 UTC,2023-09-01 18:29:37.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x32aed3bce901da12ca8489788f3a99fce1056e14,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x2da10a1e27bf85cedd8ffb1abbe97e53391c0295,USDbC,MAV,MAV,USDC.e,USDC_MAV,750,3273.6599164959475,3273.005184512648,766.958558,0.00020000000000005536,48
bnb,arbitrum,0x548bbb95882f41462931f8091e38bc5540bd31939ee7ff592116238e567fb3e3,0x678135d3b61678c5ea30f65b0629911cdda362e55dc2e9c2208d441298b4f660,2023-09-01 22:03:40.000 UTC,2023-09-01 22:05:03.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef1c0ded9bec7f1a1670819833240f027b25eff,ETH,JOE,JOE,WETH,WETH_JOE,0.7,3903.944360902523,3903.9443609,0.7035292031090179,6.462536525840354e-13,83
avalanche_c,polygon,0x1a0dbdd1c1f7dabcc17b195df6a97480201af7688ff358a6d63230e7460926db,0x5ed0223554f117b547aa56c15332b6066793048fef1fbbfed692f9b2e766d2a4,2023-09-01 20:03:44.000 UTC,2023-09-01 20:06:04.000 UTC,0x71b3be57e127360c92815772f0af2eb7b8c5c921,0x60ae616a2155ee3d9a68541ba4544862310933d4,0x71b3be57e127360c92815772f0af2eb7b8c5c921,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,gOHM,USDT.e,USDC,gOHM,gOHM_USDC,0.017450796582151873,49.667145,49.717092,0.017553357161091222,0.0010056346101633801,140
polygon,bnb,0x1dbbc51f2111756b37203efbbc752ca488ca1571477aa54926a604f9d7268bf0,0x7cb433eb97ca7bff9a60cd6d7416986de3131e26ae46266cfaf2359a9779409e,2023-09-01 00:14:56.000 UTC,2023-09-01 00:20:16.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,ADS,ADS,USDT,USDC_ADS,99.939567,163.24217290517,162.55700076482,102.04431378471673,0.004197274075419423,320
polygon,bnb,0x1dbbc51f2111756b37203efbbc752ca488ca1571477aa54926a604f9d7268bf0,0x62792253f9a634e4cc12846245d0599fc13dd4ec7ec011a7fca4692c7b1b7da9,2023-09-01 00:14:56.000 UTC,2023-09-01 00:20:25.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,ADS,ADS,USDT,USDC_ADS,99.939567,163.24217290517,162.55700076482,101.26176608626142,0.004197274075419423,329
base,optimism,0x45d9524a8066f1bd73ff914091c0bca9d9a8975ad0fa6c6aedee55d0d9b82dac,0xf23333e1a20428a2feb128871ee967ce6d670dc6dea05d8199a6888ec8b9efbf,2023-09-01 19:21:45.000 UTC,2023-09-01 19:24:25.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x1111111254eeb25477b68fb85ed929f73a960582,USDbC,TAROT,TAROT,USDC,USDC_TAROT,450,3525.838901675707,3525.838901675707,457.736951,0,160
arbitrum,bnb,0x31ea949340103e973c05f7eb5ff271e14e471751ea7ec6f9076dbddd067a950f,0xa4af9845803a376fac937faf258e7b19542d994f627b3fc00e1233f083a5a6a4,2023-09-01 20:51:44.000 UTC,2023-09-01 20:52:15.000 UTC,0xc50d67d7229fcb41670e5d023b43f156d997223b,0x32226588378236fd0c7c4053999f88ac0e5cac77,0xc50d67d7229fcb41670e5d023b43f156d997223b,0x1111111254eeb25477b68fb85ed929f73a960582,LVL,USD₮0,USDT,LVL,LVL_USDC,182.11508,221.755755,220,182.2152009049211,0.007917517180106526,31
optimism,polygon,0x25c3f0134c4802fd6cef52c75c73a73583ddb00380ff4c1383299a0cf262bcbb,0xdf70aff63ad820e883242f120a208549b37b82c8f5a71ed7d2b759472b371c53,2023-09-01 21:36:31.000 UTC,2023-09-01 21:36:35.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1.079119,1,1,1.079393,0,4
optimism,polygon,0x25c3f0134c4802fd6cef52c75c73a73583ddb00380ff4c1383299a0cf262bcbb,0x5fc0948166b0c43c8397d5dc77d1e3d8fda710b3a867a288550e411929aa504e,2023-09-01 21:36:31.000 UTC,2023-09-01 21:39:37.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1.079119,1,1,1.079393,0,186
optimism,polygon,0x25c3f0134c4802fd6cef52c75c73a73583ddb00380ff4c1383299a0cf262bcbb,0xf2c017eac949e2bda73d72f8053cb8bd47fcb337dd5bf0e5a1ce0eb792068ca6,2023-09-01 21:36:31.000 UTC,2023-09-01 21:53:56.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1.079119,1,1,1.079333,0,1045
optimism,polygon,0x25c3f0134c4802fd6cef52c75c73a73583ddb00380ff4c1383299a0cf262bcbb,0x906986a4864a57cdd21afe514ffa467cd455674c5e51f0556133d746e4b77641,2023-09-01 21:36:31.000 UTC,2023-09-01 22:00:12.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1.079119,1,1,1.079333,0,1421
optimism,polygon,0x25c3f0134c4802fd6cef52c75c73a73583ddb00380ff4c1383299a0cf262bcbb,0x19097470560227e37fc6d9ddab43247f05d97b22d2e51de4c259866249fac21a,2023-09-01 21:36:31.000 UTC,2023-09-01 22:07:30.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1.079119,1,1,1.079333,0,1859
optimism,polygon,0x25c3f0134c4802fd6cef52c75c73a73583ddb00380ff4c1383299a0cf262bcbb,0x272dc011d0c35079af1658a5a402546677c2cfcaf1d2c1eedd09899d547507be,2023-09-01 21:36:31.000 UTC,2023-09-01 22:16:40.000 UTC,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa954fa0307b7e6361055d6fbc52e763a4903110e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1.079119,1,1,1.079333,0,2409
ethereum,arbitrum,0x8b22923964536cce4e7ee175dfe8973339cc809f3ad49cfa23f9b316e5f1dc79,0xb70edcf45ef0390badd89c0533d20d9cfe28e7e84405f068f0d61c5db723e380,2023-09-01 17:46:23.000 UTC,2023-09-01 17:57:03.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x13bdb8b9df42b05de58e27a75dd019866cd43bf7,WETH,STFX,STFX,WETH,WETH_STFX,1.401617264992054,66195.58736517328,66188.96780643676,1.426028058914787,0.00010000000000006857,640
ethereum,bnb,0xeb268311cefe64f89898d0747787cefcf2bf850e3bfffd41ce80390820be062d,0x0db20889d480190f65c8d45d21c033583bbd7d9614401b58e7917f55aaab8aed,2023-09-01 09:21:23.000 UTC,2023-09-01 09:28:52.000 UTC,0x36ec46958537163a6db94a80425323c22bd42844,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x36ec46958537163a6db94a80425323c22bd42844,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,RFOX,RFOX,USDC,USDC_RFOX,1000,119350.35518441525,119350,1047.5750077051757,0.000002975981216852225,449
ethereum,bnb,0xeb268311cefe64f89898d0747787cefcf2bf850e3bfffd41ce80390820be062d,0x7d3a932d4e8abebb8874c5f3be2f68b820966fbfe5b392203183e13759793564,2023-09-01 09:21:23.000 UTC,2023-09-01 09:36:19.000 UTC,0x36ec46958537163a6db94a80425323c22bd42844,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x36ec46958537163a6db94a80425323c22bd42844,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC,RFOX,RFOX,USDC,USDC_RFOX,1000,119350.35518441525,118461,1035.0222692364,0.007451634165990193,896
ethereum,arbitrum,0xc109e137652bc3f8dc751fd69bf598a36f9c6a1ecd3190d49eef2c5b5b448a21,0x632500211b43d27e51b126fb1004f8df412a3ae3cfecdf6e1d1b214f149f1558,2023-09-01 21:48:23.000 UTC,2023-09-01 21:53:37.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x13bdb8b9df42b05de58e27a75dd019866cd43bf7,WETH,GENE,GENE,WETH,WETH_GENE,0.441257072218704,103588.25208191635,103577.89325670815,0.4496652631022832,0.00010000000000005403,314
avalanche_c,bnb,0xda1c3985f34f256550235e6d5490cdc1fa4e88052b14ba56953970f1aac1dcf8,0x0891fa19f7671ea43c49a47c3dd9a312612d6542d2c92d157b546eb9e3c21b69,2023-09-01 10:49:04.000 UTC,2023-09-01 10:49:15.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x60ae616a2155ee3d9a68541ba4544862310933d4,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,USDC.e,DOMI,DOMI,USDC,USDC_DOMI,120,37383.211868997416,37819.06437803848,122.17725549447167,0.011659043919725973,11
bnb,avalanche_c,0xcd81aea24e9967b33e718c7e4ed0315970cc2e74e28fee4213c44418b9050191,0x20f32aa2fd0cc3d3914bd38c69a653da54f087c4fdd3b437e8b65e9af255b6d2,2023-09-01 05:35:07.000 UTC,2023-09-01 05:35:10.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH.e,JOE,JOE_WETH,1560.45420693,0.305807938477093,0.3,1567.1502203058585,0.018992111539079752,3
bnb,avalanche_c,0xcd81aea24e9967b33e718c7e4ed0315970cc2e74e28fee4213c44418b9050191,0x3d25401e4f041d5170cd06ea0d8841e1385e7b590eb7fd44f253b6a47b145319,2023-09-01 05:35:07.000 UTC,2023-09-01 05:36:15.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,ETH,WETH.e,JOE,JOE_WETH,1560.45420693,0.305807938477093,0.3,1568.5260557993672,0.018992111539079752,68
ethereum,arbitrum,0xa6109e0f9110c55aee897604b23df4ad1661c89c42d1bf197aaac559604f4429,0x15b3568b9216f903b87ea5ff6011ee1ce0855b6951af74dc1eb1d6f3500a5a44,2023-09-01 07:59:11.000 UTC,2023-09-01 08:08:10.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x13bdb8b9df42b05de58e27a75dd019866cd43bf7,WETH,Silo,Silo,WETH,WETH_Silo,1.3047567414048444,47157.486768549024,47157.486768549024,1.3202651023433145,0,539
polygon,bnb,0x0c47e7e718f0789fae860e534f60351646f3ba2e1f950228062da1ec745b65ba,0x4feb23e62921ffbb69984ba92389c7e8a8c951d5334baab26b688809e3114c03,2023-09-01 11:21:39.000 UTC,2023-09-01 11:55:00.000 UTC,0x245f60bdc626edb8ace16dfd7b294086aeeafe1a,0x1111111254eeb25477b68fb85ed929f73a960582,0x245f60bdc626edb8ace16dfd7b294086aeeafe1a,0x1111111254eeb25477b68fb85ed929f73a960582,USDC,agEUR,agEUR,USDT,USDC_agEUR,351.648,324.1537713503071,324.36057963035347,351.7686150541693,0.0006379943666391955,2001
bnb,polygon,0xc5772a29bb8b92c5506e48df61b085c1861dadba17b44b55618a0fed63271c32,0x2b43b69e880906c3ad675533d7ec0cddbb3c6958b43b91606f550a20cbdb4268,2023-09-01 14:01:36.000 UTC,2023-09-01 14:03:03.000 UTC,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,XCAD,BUSD,USDC,XCAD,XCAD_USDC,39.54555995930998,49.86652470674501,49.891517,39.74870449245429,0.0005011837781350104,87
bnb,polygon,0xc5772a29bb8b92c5506e48df61b085c1861dadba17b44b55618a0fed63271c32,0xb7980ab024df575357f9b06ff0bf7e7e0f98c039b83674a02f29e498a00af166,2023-09-01 14:01:36.000 UTC,2023-09-01 14:06:29.000 UTC,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,XCAD,BUSD,USDC,XCAD,XCAD_USDC,39.54555995930998,49.86652470674501,49.891518,40.23267809855644,0.0005012038316679838,293
bnb,polygon,0xc5772a29bb8b92c5506e48df61b085c1861dadba17b44b55618a0fed63271c32,0x298ade42bf8be30e0533a9f6e6866ad6ccb0c96a5c6d9fdb9a22d1493bb3dc77,2023-09-01 14:01:36.000 UTC,2023-09-01 14:06:53.000 UTC,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x09c9e37efc001fc9b849457a8fba96574f00c0ce,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,XCAD,BUSD,USDC,XCAD,XCAD_USDC,39.54555995930998,49.86652470674501,49.891516,40.180211511545174,0.000501163724602037,317
bnb,base,0x8628545c934d6aecf9fa58085846ecd16edb69ca539e5c17df3a98d9f664f4fd,0x1b8776ca3997af340d8b313697310a90fe64e7f8c8d433d514a3e2ad0aecefb3,2023-09-01 05:11:12.000 UTC,2023-09-01 05:14:55.000 UTC,0xc3f7b3fb36ccc53d40c8004d267ebaaa4c2b24fa,0x1111111254fb6c44bac0bed2854e76f90643097d,0xc3f7b3fb36ccc53d40c8004d267ebaaa4c2b24fa,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDT,ERN,ERN,USDbC,USDC_ERN,1000,962.0474127832498,960.5474127832498,1005.032409,0.0015591747143318304,223
optimism,polygon,0x7fe30a5acc4ba9ddc79ca142bb06b6df43c05052d40f701b41120e7791df11d6,0xb9190d66874dc7f7b4aff988e1a2c27e05bc7820f29d7a8536e7948d1777afc6,2023-09-01 01:10:45.000 UTC,2023-09-01 01:16:21.000 UTC,0x3a0888db4e894ce34c202500541b8d0fbcb2ed94,0x1111111254760f7ab3f16433eea9304126dcd199,0x3a0888db4e894ce34c202500541b8d0fbcb2ed94,0x1111111254fb6c44bac0bed2854e76f90643097d,USDC,BAL,BAL,USDC,USDC_BAL,150,44.63748055771882,44.5846645754264,153.944203,0.001183220505111644,336
bnb,polygon,0x156fd259c887b546e73f1c46420cd5e47cbe0f7b70f8cc46fd209cfa6b8efe8f,0xdd254f3ed447fe45cb1c1c870576f2a6d4a59eace9ab1a7ff22724fde5b97da0,2023-09-01 22:08:46.000 UTC,2023-09-01 22:08:48.000 UTC,0xda47a929d7ca09e30713e03252b74db189e18b37,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xda47a929d7ca09e30713e03252b74db189e18b37,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,LFG,BUSD,USDT,LFG,LFG_USDC,34335.32889557226,40.49099276976957,39.999071,34948.45023830674,0.012148918466055385,2
bnb,polygon,0x156fd259c887b546e73f1c46420cd5e47cbe0f7b70f8cc46fd209cfa6b8efe8f,0x5446d5893d34d74d6ff9f33f31b269c1cb222276c3dd7803a4217990654b7340,2023-09-01 22:08:46.000 UTC,2023-09-01 22:09:16.000 UTC,0xda47a929d7ca09e30713e03252b74db189e18b37,0x10ed43c718714eb63d5aa57b78b54704e256024e,0xda47a929d7ca09e30713e03252b74db189e18b37,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,LFG,BUSD,USDT,LFG,LFG_USDC,34335.32889557226,40.49099276976957,39.99375,34767.93250959605,0.012280330408218847,30
arbitrum,bnb,0xdfb6472c24d1a3198dcf65ffe6135873c615659ae9a7ef584c9f4942a63113ca,0x4ff43a6a404385c5dcfaca2eb80e741af072836fb0d98146a6f4d647b50b19c5,2023-09-01 17:15:37.000 UTC,2023-09-01 17:16:09.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,USDC,PEPE,PEPE,USDT,USDC_PEPE,160,219527198.886314,219527198.8863,168.47669826486825,6.380572244931988e-14,32
arbitrum,bnb,0xdfb6472c24d1a3198dcf65ffe6135873c615659ae9a7ef584c9f4942a63113ca,0x3d6cd65aa95c8702678020ad70ad9388e782ff1500f2bc62078317adfc8ee471,2023-09-01 17:15:37.000 UTC,2023-09-01 17:22:12.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,USDC,PEPE,PEPE,USDT,USDC_PEPE,160,219527198.886314,215985006.8226,164.16833170674605,0.016135549862085125,395
avalanche_c,bnb,0x59e6e35fd2e4d4686cd9f9027f58bf5008daf3899234f6b961776ec2f4bcb7cf,0x321f55f82fe341a851ed5d848f76aaa03092e3499f445b3187d02c20b35828be,2023-09-01 20:45:20.000 UTC,2023-09-01 20:58:51.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,JOE,WETH.e,ETH,JOE,JOE_WETH,2845.8597219,0.5030242869207574,0.5,2863.4221207083433,0.006012208554124594,811
arbitrum,bnb,0x59a5f15e7ae63fc32e1ae2ca40988628cd4fb8e82dd4d5632b6d6eaadc8d731e,0x8afbc702bf198f48721689a8bcfac1bc997ff6c423fdd29720e830fdc3f1bfd8,2023-09-01 06:12:09.000 UTC,2023-09-01 06:12:33.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,WETH,JOE,JOE,ETH,WETH_JOE,0.3,1546.12676020897,1546.1267602114324,0.3030593994076855,1.5926617198691941e-12,24
arbitrum,bnb,0x59a5f15e7ae63fc32e1ae2ca40988628cd4fb8e82dd4d5632b6d6eaadc8d731e,0x55c8e45c0b5e8eca8a2cbf3eb927637c88480306e20c187c3f64c428f10cacb7,2023-09-01 06:12:09.000 UTC,2023-09-01 06:20:44.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,WETH,JOE,JOE,ETH,WETH_JOE,0.3,1546.12676020897,1553.52295069,0.3037933763726176,0.0047836895857299834,515
arbitrum,bnb,0x59a5f15e7ae63fc32e1ae2ca40988628cd4fb8e82dd4d5632b6d6eaadc8d731e,0x4ca181577ba8cc2dcc96f19c2c65ca20ee6008985c5321238a959c43372be8ee,2023-09-01 06:12:09.000 UTC,2023-09-01 06:21:47.000 UTC,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x78ee025e72abbbb6b41dd8a65a4d180165e7537c,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,WETH,JOE,JOE,ETH,WETH_JOE,0.3,1546.12676020897,1555.31002726,0.3036526235113108,0.00593953050123061,578
polygon,ethereum,0x81425437bca49252881aa7239f80479ea6536cf07baaa9791542e2f162a7f521,0xe1483d51bf8c69ff4e7ceb887e706327b493bf49e4e7d30090757103d3833a3e,2023-09-01 05:05:53.000 UTC,2023-09-01 06:05:11.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254fb6c44bac0bed2854e76f90643097d,WETH,DFX,DFX,WETH,WETH_DFX,0.3,15693.361718599468,15693.356124047912,0.30975904081583894,3.5649159538306107e-7,3558
optimism,base,0x36b8f9512ff1a046daf965d30e07276ee0fe0475e50d62de78324830315d3c42,0x4373435a80b41aec3c6eb69b43221638bcbea1fde11fbd0f35dacd4f7e741027,2023-09-01 18:12:27.000 UTC,2023-09-01 18:39:27.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,USDC,SONNE,SONNE,USDbC,USDC_SONNE,1500,13997.005510901658,13971.005510901658,1509.546423,0.0018575401702706864,1620
arbitrum,bnb,0x041100fd77224e4f73e1ccf6088dfb0ddd6c197ad6776b67226770c612c3a54e,0x72f7a7681f1f599810db89828294e644ebb75554e5bfbb56f2423072cc22e8e8,2023-09-01 00:44:59.000 UTC,2023-09-01 00:45:33.000 UTC,0xb62098b0ac77913140c0e4f8ca979dd26fdaa84d,0x1304bbdfb99c680c8de93b029fd335af2f1e3301,0xb62098b0ac77913140c0e4f8ca979dd26fdaa84d,0x9d5c1983d190d981f27913b2a74ebaa2b8cb8ebe,USDC,JOE,JOE,USDC,USDC_JOE,500,1596.172000148425,1595.4804565570782,504.6052073804501,0.00043325129828268284,34
