chain1,chain2,tx1,tx2,bt1,bt2,from1,to1,from2,to2,sold_symbol_1,bought_symbol_1,sold_symbol_2,bought_symbol_2,generic_token_pair,sold_amt_1,buy_amt_1,sold_amt_2,buy_amt_2,raw_diff_pct_1,time_diff
arbitrum,optimism,0x06f03dc47938bba02a420726d75cb89a39cb7ec1c3f7a6fec66b859272331f99,0x89992790ad54560609aace5ff5ce94b5684019063b3a17c291861e4fe0264d7d,2024-05-15 14:09:35.000 UTC,2024-05-15 14:31:59.000 UTC,0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDC,GRAI,GRAI,LUSD,USDC_GRAI,7000,7096.018064732635,7085.43616,7028.948182864267,0.0014912454613422192,1344
bnb,ethereum,0x7ba1db4e08207596e42c4959df0ddae131e5b77078e2ec2bad481e4d73ffd6ce,0xb26a4a650cbe93aa6e026e9fd716e629845fc06fca09a34ed634c3059383bc5b,2024-05-15 15:50:53.000 UTC,2024-05-15 15:55:47.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,ICHI,ICHI,WETH,WETH_ICHI,5,5683.230957576823,5674.257863333382,5.077856886342617,0.0015788720026374999,294
bnb,ethereum,0x7ba1db4e08207596e42c4959df0ddae131e5b77078e2ec2bad481e4d73ffd6ce,0x68ab179d310467c283b177f33afa95db36b58148ce2d9aac8c6ab57f8c0aa07d,2024-05-15 15:50:53.000 UTC,2024-05-15 16:25:59.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,ICHI,ICHI,WETH,WETH_ICHI,5,5683.230957576823,5650.746720004304,5.014408057646944,0.005715804586335114,2106
arbitrum,optimism,0x42af959dc8c2bda6e065375a8ed8236d22cbe7923f9411e6553de8f2a9ea1a44,0x89992790ad54560609aace5ff5ce94b5684019063b3a17c291861e4fe0264d7d,2024-05-15 14:29:59.000 UTC,2024-05-15 14:31:59.000 UTC,0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0x9ef85267e9d0a1305c2b0daa44d7e4ee3815dfd3,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDC,GRAI,GRAI,LUSD,USDC_GRAI,7000,7088.980649934413,7085.43616,7028.948182864267,0.0004999999449068486,120
base,optimism,0x2e953341f46fe1c3962261ee1eb79e805b208dee19496fa27d7cbf1b029b9724,0xceda13fe28deb3197616ad20346efcae901bec2762c0cf01b2d4dda15a94bbb0,2024-05-15 12:30:41.000 UTC,2024-05-15 12:31:51.000 UTC,0x67292b0792992bb1f2b22c94fa703f21353ffd26,0x19ceead7105607cd444f5ad10dd51356436095a1,0x67292b0792992bb1f2b22c94fa703f21353ffd26,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDC,SNX,SNX,USDC,USDC_SNX,1829.428003,753.4713470719785,743.3854184950162,1831.424024,0.013385948405545354,70
base,avalanche_c,0x7ee04ddcf74b2622a749887e67850f0257b65a8d4a7aefc32168d549dbe7094f,0x50dfe637163f0d7d8f12a356dde0270c699fd8500bfb74750d718999348e175f,2024-05-15 14:30:23.000 UTC,2024-05-15 14:31:09.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,OSAK,OSAK,WETH.e,WETH_OSAK,0.2,2086192879.015537,2086192879.015537,0.2010561752698012,0,46
bnb,ethereum,0x30253d22623d1abc0b0bcc7385846054afb150d90a3a02a5fdecb11c1453e92f,0x40938150929ca53144fbec9c52537667bfc3a2c25aa1190072e8df42f2a28c04,2024-05-15 14:00:42.000 UTC,2024-05-15 14:04:47.000 UTC,0xd4a2aee94345bfa6aa1bdd3b95e8dc9d14b2ea19,0x128d359224a5c8e4333c1c43d2881200e3938204,0xd4a2aee94345bfa6aa1bdd3b95e8dc9d14b2ea19,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,AI,AI,WETH,WETH_AI,0.9006919420667026,117707040.24979092,117707039.07272054,0.9297968031870327,9.999999802554656e-9,245
arbitrum,ethereum,0xa488617a78b34090d458e55df7726fa74ecc8595da92f6c45f60216879e9d18f,0xf352625373acedc473b630b1721aae3526d8a8f3f06447ea401cecf014ae1691,2024-05-15 14:29:13.000 UTC,2024-05-15 14:29:23.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1f721e2e82f6676fce4ea07a5958cf098d339e18,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,DMT,DMT,USDC,USDC_DMT,7500,132.98777414549718,132.98777414549718,7558.913904,0,10
ethereum,base,0x7b463b86666f469e1314aec5cc3ceeee3484cb2548390344bb35eb91a3a4590f,0x8e3a74b027111e760e1578fcd44544417cd1b429a51d7bbf99e13498b907c213,2024-05-15 18:12:23.000 UTC,2024-05-15 18:16:35.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,WETH,PRIME,PRIME,ETH,WETH_PRIME,3,553.6671130327574,553.6671130327574,3.0057316209014324,0,252
base,ethereum,0x9d37ff40f394441abbc637110cc9044005304c92b1adc781bc5e3b8bfc3333b5,0xf63820f89a035e1376d3cb4aaf775cdad85889005edd043f1bacf72f03bf5e57,2024-05-15 17:25:55.000 UTC,2024-05-15 18:04:47.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,WETH,LINU,LINU,WETH,WETH_LINU,0.1,68479834692.09562,68479834692.09562,0.10745499422523508,0,2332
ethereum,arbitrum,0xe1725ea6378d3bd83236faa6b77e20fbb7bbcbd3d055354f8c9f1164310dcb50,0x56a04fec2bf22c238f5e42483ca604ae973ade847344657dd74f904e7b1df5f7,2024-05-15 13:35:47.000 UTC,2024-05-15 13:40:19.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,WETH,DMT,DMT,ETH,WETH_DMT,2,110.13282775299585,110.132827,2.028865375031453,6.8371607321403726e-9,272
base,optimism,0x83985efeb2445535e4c8ae54ce5e452eeac4dd7672d7c7b9e399c35fe36e7c07,0xe1cdd7e17e89497e87727f2ca6fb3520b9b80534749e51c1973daa3a7bba9e08,2024-05-15 13:35:33.000 UTC,2024-05-15 13:35:47.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,USDbC,SONNE,SONNE,USDC,USDC_SONNE,150,5513.640132765249,5513.640132765249,156.604737,0,14
bnb,base,0xa63eb5c2ac19871cbd95d4957c81778a134d7a7e348760cbbc6a517c47bed195,0xdff6d6283860352ced0807d19d2feeea0dc948a53acdd5198a1a9a3a1843d741,2024-05-15 13:37:45.000 UTC,2024-05-15 13:39:35.000 UTC,0xc82a45435d396c594dd16170bd5ada669e18e348,0x9333c74bdd1e118634fe5664aca7a9710b108bab,0xc82a45435d396c594dd16170bd5ada669e18e348,0x6b2c0c7be2048daa9b5527982c29f48062b34d58,USDT,CAW,CAW,USDbC,USDC_CAW,200,3197988604.8870487,3197988604.8870487,206.499746,0,110
arbitrum,polygon,0x365d141cf51019b90f3fec8cf66e0a199a30c0ae6d736b33be422dbdeb503036,0xdfbbd0eab9b6541a9cd234401d2d77ec159542241e201ad2629b53bba0ddf7c0,2024-05-15 12:49:33.000 UTC,2024-05-15 13:30:51.000 UTC,0xb23bb03edf13813bdc16407c12d556e0057a6fd0,0xf647720a8afc0cf7d4c66e084f8b0ef2cbd5ce53,0xb23bb03edf13813bdc16407c12d556e0057a6fd0,0xc3610e92b94f3a897c1954c7ea4e4ad06b3c6d4a,WETH,LINK,LINK,WETH,WETH_LINK,0.2530997751510651,55.794349781157585,58.286989465917074,0.2664472236806461,0.04467548586077945,2478
arbitrum,ethereum,0xbddd399a2b767aaabccbc8aa526edc287f16ca7638d720ece2c25a06932601ca,0x0776db6ee5876f28e54fa7b0897eeefb05c25783df4b8fbf2d546a0555bccefa,2024-05-15 16:42:02.000 UTC,2024-05-15 16:42:11.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1f721e2e82f6676fce4ea07a5958cf098d339e18,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,DMT,DMT,USDC,USDC_DMT,10500,173.50352711428366,173.50352711428366,10587.873538,0,9
base,optimism,0x25e987404a87507100db6dd39c5953312b9b30a842c76c089d2f4652cf4c15c6,0x06056a9371d91bbfe51e0e58b26fd0ed565be0ef5422cd5309810beffea0181a,2024-05-15 17:13:27.000 UTC,2024-05-15 17:14:09.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,EURA,EURA,USDC,USDC_EURA,1500,1414.9355034253053,1414.9355034253053,1506.415386,0,42
bnb,arbitrum,0x05cb36fd6f310a0f6691d984d9d82d01473bcebc0693d1e130672832429a71aa,0x804bd6a24b9616c9c2ef97b36820519ff687629b551b243d18a4c01276036ed6,2024-05-15 15:58:02.000 UTC,2024-05-15 16:03:14.000 UTC,0x9e2a65a9aea1556ba741b6c35cd55f3f7aadbbb0,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x9e2a65a9aea1556ba741b6c35cd55f3f7aadbbb0,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,ETH,PNP,PNP,WETH,WETH_PNP,0.3,265.1870956347481,259.0426798734594,0.32308570983649765,0.02317011597635068,312
optimism,base,0x749cf2c2636ccef7ddc225176054a5057f019f33913e1fdca7f098121593ca11,0x1a74d597b9f247d20cb7ec72c54846699a7299c6d736a1409670d257df31fe8d,2024-05-15 18:32:07.000 UTC,2024-05-15 18:33:21.000 UTC,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,EXTRA,EXTRA,USDbC,USDC_EXTRA,1000,8648.360877834673,8648.36087,1003.700845,9.059142019024952e-10,74
bnb,ethereum,0x3cae0f7d7652a1df8a62da9b7cc45b04174f57a28629c5323e9da1e622f1fb87,0xb26a4a650cbe93aa6e026e9fd716e629845fc06fca09a34ed634c3059383bc5b,2024-05-15 15:19:18.000 UTC,2024-05-15 15:55:47.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x805874ec5f41d77b31656d64e46ac8db3e132846,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,ICHI,ICHI,WETH,WETH_ICHI,5,5707.045897524775,5674.257863333382,5.077856886342617,0.005745184948593636,2189
arbitrum,base,0x8fe84b10f1310826bb7fb1f83236b261670c85042a86b4aa38490366377d6323,0xc4f43cfff2ce2759bd5bf9e171b06f1d2ef3000f2930fab4fbb6d7e60286f652,2024-05-15 12:37:19.000 UTC,2024-05-15 12:42:57.000 UTC,0xd2dacd4c4f53deef010b3ebdde45cb90ec5545f2,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0xd2dacd4c4f53deef010b3ebdde45cb90ec5545f2,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,USDC,AURA,AURA,USDbC,USDC_AURA,184.163757,255.02218263036934,255.02218263036934,186.33558,0,338
polygon,ethereum,0xe2a5bdc658d0876d477c80e2b7814fe9c0367372297e0b61bc6e582798598606,0xdcb2b31ad0f9f1acefdae995adfcc6484ab1e51fcd7f59a876fbf7eec57ede67,2024-05-15 13:34:31.000 UTC,2024-05-15 13:34:35.000 UTC,0x288a13fddcfcaa596c07c74903b6f8d85545a48e,0x000000fb04cfc92ce3d49d21c99b6d12309e025d,0x288a13fddcfcaa596c07c74903b6f8d85545a48e,0x000000fb04cfc92ce3d49d21c99b6d12309e025d,WETH,TEL,TEL,WETH,WETH_TEL,0.8999999999999999,709517.8600000001,709376.7,0.9128210141951734,0.0001989520038299656,4
optimism,arbitrum,0xca30cfaf7a36771fac673f8120de3c7569bd6a29e7f2304bb163fc6db87f8023,0x25064f068177b90205fd758d6df273714430190ec29e3c0dd8cd2875b6e77b2b,2024-05-15 16:14:57.000 UTC,2024-05-15 16:15:04.000 UTC,0x96e25c349bc46fa79035e27ff33f6a48a1739451,0xbeb09000fa59627dc02bb55448ac1893eaa501a5,0x62ed577d9b12aa0bd16f61e2d4812ec9bbb1b850,0xbeb09000fa59627dc02bb55448ac1893eaa501a5,USDT,WETH,WETH,USDC,USDC_WETH,26.836429,0.008977133018442059,0.009820365289,29.307722,0.09393113244792722,7
base,ethereum,0x9260874b41ed499f9581903ae6a0c5231fdd3768007a8a0798fc0effce3149a4,0xa77eb60f18691223744e736320e3c1aaa7d9f33813b81fc47e758b5b11439704,2024-05-15 16:04:09.000 UTC,2024-05-15 16:07:11.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,3,551.1646779136477,551.1646779136477,3.0256687222483705,0,182
base,ethereum,0x9260874b41ed499f9581903ae6a0c5231fdd3768007a8a0798fc0effce3149a4,0xbce30f4d3b9696caa4f39168fc3840fbd67156ae9544ca397fa3e6e2c95f7f7d,2024-05-15 16:04:09.000 UTC,2024-05-15 16:12:59.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,3,551.1646779136477,549.2191279804177,3.009583722661531,0.0035298886361776996,530
bnb,base,0x641c0d5b3c767d8f8d728ad5d3aa516dda6fcfccdd1e2e2c34e7d2c1f6b80af1,0x92bffc3b5aef2cfef0e1cddd0d89b798e9b2c2b4f6c6c7b84c0b6380c484054e,2024-05-15 17:31:41.000 UTC,2024-05-15 17:34:37.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x89b8aa89fdd0507a99d334cbe3c808fafc7d850e,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,TAROT,TAROT,USDC,USDC_TAROT,800,3733.3480158045554,3733.3480158045554,802.340503,0,176
bnb,base,0x641c0d5b3c767d8f8d728ad5d3aa516dda6fcfccdd1e2e2c34e7d2c1f6b80af1,0x5a6500ed7cc415e200d15b8361f199422957ee0fca241bf31f7510df5e6b1ea4,2024-05-15 17:31:41.000 UTC,2024-05-15 17:58:01.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x89b8aa89fdd0507a99d334cbe3c808fafc7d850e,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,TAROT,TAROT,USDC,USDC_TAROT,800,3733.3480158045554,3696.6472113114282,801.908429,0.009830533970516534,1580
bnb,base,0x641c0d5b3c767d8f8d728ad5d3aa516dda6fcfccdd1e2e2c34e7d2c1f6b80af1,0x2fcde1f109decb73ef7377c345dee6283ae1aab2a53e20bc5416db5395d2522b,2024-05-15 17:31:41.000 UTC,2024-05-15 18:01:37.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x89b8aa89fdd0507a99d334cbe3c808fafc7d850e,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,TAROT,TAROT,USDC,USDC_TAROT,800,3733.3480158045554,3690.334689558694,803.752312,0.011521381361654712,1796
bnb,base,0x641c0d5b3c767d8f8d728ad5d3aa516dda6fcfccdd1e2e2c34e7d2c1f6b80af1,0xb6312e79304fd42361403c2ff1700601fa61ffb51a318dd2ada2c8aa9ba0edbc,2024-05-15 17:31:41.000 UTC,2024-05-15 18:07:31.000 UTC,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x89b8aa89fdd0507a99d334cbe3c808fafc7d850e,0x34327028c727613872cd80122b9a489a4b9c0bfa,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,TAROT,TAROT,USDC,USDC_TAROT,800,3733.3480158045554,3685.0586019790194,806.221381,0.012934613548244154,2150
optimism,base,0xc67cd2bbe9c2576cebc2de46ba9506fc6851acecbd4d24663cc71109b47ad777,0x88389bef7a0d3d32372901501e9f70a47f38da6f6aac048e7e12816d25aab216,2024-05-15 13:36:21.000 UTC,2024-05-15 13:41:07.000 UTC,0x08498064e991defe658124262c1c7ef13d9ae4c5,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x08498064e991defe658124262c1c7ef13d9ae4c5,0x19ceead7105607cd444f5ad10dd51356436095a1,SONNE,USDC,USDbC,SONNE,SONNE_USDC,5192.123063501683,147.004966,150,5496.438501454089,0.020373692681919357,286
polygon,bnb,0x3496f5f8e25fae7cab12299d18473f38cb8a28b17806ed4997d4c60e25197457,0xdbb66f9f2491a3f2b9a93f740867f5981c3d6d7cb1e66fcb4797063506a68294,2024-05-15 17:40:42.000 UTC,2024-05-15 17:44:32.000 UTC,0xce26c35d1acb6ac5988c07a70e0eca872f2f2d93,0x111111125421ca6dc452d289314280a0f8842a65,0xce26c35d1acb6ac5988c07a70e0eca872f2f2d93,0x111111125421ca6dc452d289314280a0f8842a65,USDC,AI,AI,USDC,USDC_AI,175.777684,7702482.381146422,7702482.381146422,176.81033222968279,0,230
ethereum,arbitrum,0xd940b1d3e27e851af54282e74395bbbcd4f04e1a9cd6ed4885cb1bc972a3e3f5,0x24358f7d56116c92f842eeecda48f711a139bbb63fb8d60466c6707a4b4b6ddf,2024-05-15 16:48:47.000 UTC,2024-05-15 16:59:23.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xa09fc613e4dfec65964fbd0e4c530f23cf55e468,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xe2678130f29450fda65d2051363628cc085bd305,WETH,STFX,STFX,WETH,WETH_STFX,0.5497591755631392,59479.504420808065,59479.504420808065,0.5560616366039949,0,636
base,avalanche_c,0xb96290a8bd70f1ea252b469ed6f5f38b150a705dc6b89ff8933bbb5011eb2ea6,0xff39581f3ba0a20d85f47ce881d0a748d93d77fbccf3f2596e4070d1ed1176cf,2024-05-15 14:06:31.000 UTC,2024-05-15 14:09:48.000 UTC,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,USDbC,MEAT,MEAT,USDC,USDC_MEAT,160,16071963.172179,16071963,164.907678,1.0713003670280138e-8,197
arbitrum,ethereum,0xedd17504e613b74b37982224370512c9838ddb8cf6d7c9a121227ecaff7b8f9c,0xea116d3637f90cf37bd76fffeeb5d61d6c6cfdbf7faa69413007a04fa80b2f7d,2024-05-15 12:16:18.000 UTC,2024-05-15 12:16:59.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xe2678130f29450fda65d2051363628cc085bd305,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,WETH,EMP,EMP,WETH,WETH_EMP,0.5338745886531127,65.87972120956366,65.8731332374,0.5427889692766871,0.00010000000064817108,41
base,ethereum,0x42a5553aabd910ae1c107151613836c0cff870a40cd82ea9fa69491875fba3f4,0x00573e115cdcd9e819f1127b5d8f4ed0fba725a292fcc4e10dd4d61c81dadc10,2024-05-15 13:54:21.000 UTC,2024-05-15 13:55:23.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,ETH,PRIME,PRIME,WETH,WETH_PRIME,4,738.3541582350891,738.3541582350891,4.01913261812656,0,62
arbitrum,ethereum,0xbc7d91011a5ba577646ce61b36d581136d09ea93f2ad75bc0889bc86279d72a7,0xa1c33328ed932e78fecb7c6b7e6b7be3b2fd6200647cd5b85ba72d48c0030df5,2024-05-15 14:22:12.000 UTC,2024-05-15 14:22:23.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1f721e2e82f6676fce4ea07a5958cf098d339e18,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,DMT,DMT,USDC,USDC_DMT,7500,134.16110072788024,134.16110072788024,7555.501363,0,11
arbitrum,ethereum,0xbc7d91011a5ba577646ce61b36d581136d09ea93f2ad75bc0889bc86279d72a7,0xf352625373acedc473b630b1721aae3526d8a8f3f06447ea401cecf014ae1691,2024-05-15 14:22:12.000 UTC,2024-05-15 14:29:23.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1f721e2e82f6676fce4ea07a5958cf098d339e18,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,DMT,DMT,USDC,USDC_DMT,7500,134.16110072788024,132.98777414549718,7558.913904,0.008745654112982571,431
avalanche_c,ethereum,0x1b4ccde949cdcf627dd6c33556f4ea33754c147555770e7c69fb25dfdfc0df89,0x01d387726b23bfcf3cc7f429f48a2af90688c7230afd4d09a63935ffc5e15351,2024-05-15 13:35:10.000 UTC,2024-05-15 13:35:11.000 UTC,0x288a13fddcfcaa596c07c74903b6f8d85545a48e,0x000000fb04cfc92ce3d49d21c99b6d12309e025d,0x288a13fddcfcaa596c07c74903b6f8d85545a48e,0x000000fb04cfc92ce3d49d21c99b6d12309e025d,SWAP.e,WETH.e,WETH,SWAP,SWAP_WETH,5883.42186435357,0.30985334065112,0.3,5883.716056794862,0.03180001425969592,1
base,ethereum,0x6abef17c10ad806ff0837ec4fbfe0ed9d5883ec264b1668a7fdd1a4ede5d7b59,0xc969e8789c81ca40a85307b417df73275a8717f182c7ffc7e67946bdbcf30a46,2024-05-15 13:57:29.000 UTC,2024-05-15 14:20:11.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xe6c3e27d93ee2296b8f05467fe9b7a31c9e467a1,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,WETH,BYTE,BYTE,WETH,WETH_BYTE,0.32913017153984647,74444275.66961905,74436831.2420521,0.34902132591111784,0.0000999999999999805,1362
bnb,arbitrum,0x0b199038c6e0607bf2be0a7117e99f736fe07cb0ed384c84ab3883fc2252df6e,0xa3cd3b041b473e71003aed3eae250473ad2c81c5f20e489f64296efac97ae8d8,2024-05-15 13:07:49.000 UTC,2024-05-15 13:07:50.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xc873fecbd354f5a56e00e710b90ef4201db2448d,USDC,USH,USH,USDC,USDC_USH,110,16170.377579441783,16170.377579441783,112.701904,0,1
ethereum,base,0x3594366d01b6f59567b2a836e1c7651d26d86e8d214c1f12e287616d4837615f,0xda2d12af617b7f13e081306132a66c9f61f7ff081c2cd84b576cf9cdb331c6d4,2024-05-15 13:31:35.000 UTC,2024-05-15 13:36:05.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,WETH,OX,OX,WETH,WETH_OX,0.8,153232.3121275223,153232.3121275223,0.822585500024333,0,270
optimism,polygon,0xe85a3ef1710dd9176577067036296e6de4069ddf692e0bd36d0a0298c286a9a4,0xd6badf0dcd846d644f3debe0461efa3aeb07e26c5a6efea6807476e2a1c53b79,2024-05-15 13:03:55.000 UTC,2024-05-15 13:19:59.000 UTC,0x22e798f9440f563b92aae24e94c75dfa499e3d3e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x22e798f9440f563b92aae24e94c75dfa499e3d3e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,LINK,LINK,USDC,USDC_LINK,1718.05162,127.92,129.83,1753.844516,0.014931207004377821,964
optimism,base,0x36a7462370034b70e42b6b9a7954bdf2f148bc1062c4bd6aa9cdf78c21dc78d9,0x02efcf0d5d271a1fc4e3c30d1111f14c08f2ccc8be77cc6650ce79011b946fd1,2024-05-15 13:25:43.000 UTC,2024-05-15 13:26:57.000 UTC,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0xca423977156bb05b13a2ba3b76bc5419e2fe9680,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0x19ceead7105607cd444f5ad10dd51356436095a1,USDC,EXTRA,EXTRA,USDbC,USDC_EXTRA,1000,9106.854068832094,9106.85406971477,1006.73399,9.692430726742134e-11,74
arbitrum,bnb,0x5c790114cd63a8b90bd6e7b475c73ebc4a1c86c92c309303254f001f73cf9f27,0x7538b250ae69d5d91294cab9347ea88238e8030e26d06fc4bcfe1fd36e0f0594,2024-05-15 14:47:20.000 UTC,2024-05-15 15:23:21.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,OMNI,WETH,ETH,OMNI,OMNI_WETH,1768091.3620671674,0.21451270119606616,0.2125,1829848.7997444584,0.009382666783103651,2161
