chain1,chain2,tx1,tx2,bt1,bt2,from1,to1,from2,to2,sold_symbol_1,bought_symbol_1,sold_symbol_2,bought_symbol_2,generic_token_pair,sold_amt_1,buy_amt_1,sold_amt_2,buy_amt_2,raw_diff_pct_1,time_diff
avalanche_c,bnb,0x1c9f2f5569caf71a8a668c460a78e93f9fc20d5715a927d1a9118eb95c6c80f5,0x9b8587d2a1dd3fe7ada877f46ddb4720a6e3a2a4cbeee58241763188b760d641,2024-01-15 16:07:04.000 UTC,2024-01-15 16:07:56.000 UTC,0x422f02e49f39775d1b6f54f22802583bd5af07a6,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,0x422f02e49f39775d1b6f54f22802583bd5af07a6,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,USDC,BETS,BETS,USDC,USDC_BETS,499.89960099999996,671785.1616944443,671785.1616944443,505.75922298735,0,52
arbitrum,bnb,0x46e3c643e6ba2e80988bce5523974e1fc88d278e0c3398838f79b12ee8aebd43,0x127a117ec82107a5b8565fd2b1e29b663a92ccc63bd36b9e9e98c1512bf66b86,2024-01-15 04:31:07.000 UTC,2024-01-15 04:34:24.000 UTC,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0xf5d9bcf3fb5bb21fca6ae215c98321d40f3ac1d0,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0xc4c9f3444452290d8bd09512fc3ebf3be745ccc9,MGP,USDC,USDT,MGP,MGP_USDC,24510.924656195046,1714.361714,1700,24584.03715692043,0.0083772951079797,197
bnb,arbitrum,0xea4b84f6fe576aba5bbb048a30584ee922c933714da684f24a5b76a19d83ef03,0x6d358aced0f3d05d60ea13ccf57a37849d2981f1c48c9952c5bd062ed665e9a1,2024-01-15 23:57:07.000 UTC,2024-01-15 23:57:08.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,USDC,CDT,CDT,USDC,USDC_CDT,100,135.58597885781876,135.58597885781876,102.302838,0,1
avalanche_c,bnb,0xf8948515df02776693a9c933031e36fd7ecab63227a725f23b2292387fe876d4,0x94ffa9e34c8f02b65853053b3c379a658bd61665f8fbd256b24b50293c4920ed,2024-01-15 15:44:28.000 UTC,2024-01-15 15:45:31.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,WETH.e,xALGO,xALGO,ETH,WETH_xALGO,0.5,6190.272969,6190.272969,0.5032111039740704,0,63
ethereum,bnb,0xd6207ebca04720b09f5097394237765199474f7b494e900c317441d17ae8867d,0xf4be8881c360ec6bd1463bb0f5eb3a09bb07470555599093720c597505ff32e2,2024-01-15 01:14:35.000 UTC,2024-01-15 01:15:43.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,WETH,OVR,OVR,ETH,WETH_OVR,0.8,3771.2073170570575,3758.836347159073,0.8093917252433059,0.0032803738585336123,68
ethereum,polygon,0x8e120c1226851eb738469ce2a78878547cc2c5757e77fa2fa8c5f77d4e8786ed,0xb658daa7aec226f1ce536190762429315702e39cc6d28b723b5b1b7e55c4ba36,2024-01-15 07:34:35.000 UTC,2024-01-15 07:55:02.000 UTC,0x83ecfd72514133d21f91ddcbab70c6175e8efa88,0x826a4f4da02588737d3c27325b14f39b5151ca3c,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,0x826a4f4da02588737d3c27325b14f39b5151ca3c,WETH,BANANA,BANANA,WETH,WETH_BANANA,0.6811854495200085,2092.420240105221,2092.420240105221,0.6915601277374208,0,1227
bnb,ethereum,0xb66bba775709207d4ced157a7df8310f71ebb04504fa939cf288b02a36d2bce2,0x8c1a8db13cb86e9be5e8465a2090cc91a5ccdfa649564a4c283316c246c89d9d,2024-01-15 17:57:25.000 UTC,2024-01-15 17:59:23.000 UTC,0xca92ec40737431b7317339367e6d1d334478a426,0x8107763ccf431eaf4ef5bd06e2111e586268c87f,0xca92ec40737431b7317339367e6d1d334478a426,0xdef1c0ded9bec7f1a1670819833240f027b25eff,ETH,PAID,PAID,WETH,WETH_PAID,1.0155704379253812,8226.570795390951,8226.570795390951,1.0261189061383487,0,118
bnb,ethereum,0xb66bba775709207d4ced157a7df8310f71ebb04504fa939cf288b02a36d2bce2,0xda55d89b2a9cfe501dd5771fa59cca6e2951dcf4caa65c0ca36a011d4265d963,2024-01-15 17:57:25.000 UTC,2024-01-15 18:56:11.000 UTC,0xca92ec40737431b7317339367e6d1d334478a426,0x8107763ccf431eaf4ef5bd06e2111e586268c87f,0xca92ec40737431b7317339367e6d1d334478a426,0xdef1c0ded9bec7f1a1670819833240f027b25eff,ETH,PAID,PAID,WETH,WETH_PAID,1.0155704379253812,8226.570795390951,8226.570795390951,1.0768583204947761,0,3526
ethereum,arbitrum,0xdcea4f4d26852a5ef5640658282aa5512619b8064663ba17330ec3d31e9db828,0x28bfb7a989fe81a86fe071ac0fba147bd16f59e78e2aeb946621f1ecb1fe1068,2024-01-15 09:08:47.000 UTC,2024-01-15 09:18:35.000 UTC,0x15648dd703c8f662d8fe59501985c73237658f25,0x84075fe999e50b951b0f399cde4bfbb205ed8313,0x15648dd703c8f662d8fe59501985c73237658f25,0x82ec5e736b6283b77782df8f5ed9dcfda1a2ad79,WETH,KIBSHI,KIBSHI,WETH,WETH_KIBSHI,0.11468660921590497,238190984.2871121,238190984.2871121,0.12511549404292696,0,588
zksync,base,0x27ffe27b5a0a0528e328c13156ffc2651a1feb96d4a8f115f6bd48851b152053,0x8492bfc4b817d9f340e82431814dd9b0da72d5431d30c9fc42f6d014c6a83d7e,2024-01-15 14:47:32.000 UTC,2024-01-15 15:01:13.000 UTC,0xcd892df54518cd0302b0f1ed11da0106746ce9cf,0x4bba932e9792a2b917d47830c93a9bc79320e4f7,0xcd892df54518cd0302b0f1ed11da0106746ce9cf,0x19ceead7105607cd444f5ad10dd51356436095a1,ETH,MAV,MAV,WETH,WETH_MAV,0.001,5.624874187938331,5.623749213100743,0.001063068805406354,0.00019999999999996063,821
ethereum,arbitrum,0x5bc41c3bb8622de6b76be8d206836ffe1a282634eb457d686523569539508d55,0xd53679a0a5c6a5b29b8037bfed4b0f2ce129ce5d622643206e5cc1e371a5e433,2024-01-15 13:32:47.000 UTC,2024-01-15 13:36:21.000 UTC,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0x3fa6fff7212d3fa4317cf1955fa690993d8ced70,0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf,0xe2678130f29450fda65d2051363628cc085bd305,WETH,EMP,EMP,WETH,WETH_EMP,1.646782140332452,116.65099297499388,116.6393278756,1.719146638573245,0.00010000000082623478,214
bnb,ethereum,0xaed1defeeebc6b7d247f6dd720a50af752562a8fd653704892a07ab54ea38b86,0xffcd0b0f10c7e2bcdad673edbed3604ffa27c155abd4ede05e4c59a3095c0751,2024-01-15 09:08:37.000 UTC,2024-01-15 09:08:47.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,PAID,PAID,WETH,WETH_PAID,0.4823665753833564,3681.094512101598,3681.094512101598,0.4906318397268192,0,10
bnb,ethereum,0x8c1e788f9a8ef40793d3f122ad8730d2697c7ce81b86222d4a75ddba45bf70fe,0xb1f726cfcdac201de22a4fe0d8f99a5d5f04d78d1ed5c29415cd9ca3680a3190,2024-01-15 14:03:38.000 UTC,2024-01-15 14:34:11.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,PAID,ETH,WETH,PAID,PAID_WETH,5133.609742987338,0.6529867230378271,0.6596930685636913,5409.3613771597675,0.010270263221685194,1833
avalanche_c,bnb,0x3d5ade7c2d3031df7a96ed413ac7f226210cd50034df40d9489fae12b58a284a,0x5f8e2fc72a930ae35267cb07264d3071f9a7a01465837e0b083037f79d254afb,2024-01-15 00:08:19.000 UTC,2024-01-15 00:08:22.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,USDC,JOE,JOE,USDT,USDC_JOE,149.969296,297.31822654156775,296.9566831538876,154.02654112120118,0.0012160148803713677,3
polygon,ethereum,0x1b49d5de8fca2d1d65987e7db136f2b3ae0b6f1d9928625a55477dd9024ac1c2,0xd8188c1caf0660f883632d00954fa0feaf8731744fdd0dcf5b6819d3c5839b26,2024-01-15 20:10:40.000 UTC,2024-01-15 20:48:23.000 UTC,0xdcf092459f2c558b1873c5c245f07f25b62ada69,0x882d04c3d8410ddf2061b3cba2c3522854316feb,0x08d9894495320f38561b35b31c9ece9a4dc5712a,0x882d04c3d8410ddf2061b3cba2c3522854316feb,WETH,WCHI,WCHI,WETH,WETH_WCHI,0.5520614389124364,27475.81589895,27475.81589895,0.5758827502165172,0,2263
ethereum,bnb,0xc72ab527d43a89f697a04e100ba1a7c6b105faef385ef78b71407b2fce2d5ba6,0x1810c615019e6e536d19cbe0ebfca0135bd39c0d5f937ac4a0c24f0d24f09793,2024-01-15 13:33:11.000 UTC,2024-01-15 13:42:27.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,WETH,PAID,PAID,ETH,WETH_PAID,0.6231992580256847,4565.311054615387,4554.69332680494,0.6270407868638117,0.0023257402799997016,556
bnb,ethereum,0x2ba2c228da829c58f2318962bb094e95103b3a9fa623fcd38ea6483f52413a4f,0xda55d89b2a9cfe501dd5771fa59cca6e2951dcf4caa65c0ca36a011d4265d963,2024-01-15 18:55:30.000 UTC,2024-01-15 18:56:11.000 UTC,0xca92ec40737431b7317339367e6d1d334478a426,0x8107763ccf431eaf4ef5bd06e2111e586268c87f,0xca92ec40737431b7317339367e6d1d334478a426,0xdef1c0ded9bec7f1a1670819833240f027b25eff,ETH,PAID,PAID,WETH,WETH_PAID,1.0637830395484298,8226.570795390951,8226.570795390951,1.0768583204947761,0,41
arbitrum,bnb,0x006c9af4a0b9b307567f18c2198fac5a115839e6b22532c303f2c30697bd73d7,0xd200076cba9e67b9a48e1cc940f566aafc8cfa50b724b2253cec7c16b4585a41,2024-01-15 07:27:03.000 UTC,2024-01-15 07:28:44.000 UTC,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0x0b20a6140118be0235db1bcb0dfa96d5d656ca51,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,USD₮0,SFUND,SFUND,USDT,USDC_SFUND,1100,320.9586624155374,320.8944706830543,1101.5885921074084,0.00019999999999996307,101
base,optimism,0xac1015e161f180628884fc5654c135cacfb69ba92b22a8ec3c7a82da44f2bdc8,0x1ba3a5a7038b38275c6f0b1c608899970bd6b6c95b23796a49e5ad1d08d53dbe,2024-01-15 04:04:07.000 UTC,2024-01-15 04:04:43.000 UTC,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x1111111254eeb25477b68fb85ed929f73a960582,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,USDbC,EXTRA,EXTRA,USDC,USDC_EXTRA,525,28671.41291207339,29301.434442323174,546.446592,0.02197385710225974,36
polygon,ethereum,0xa915671d9a4403d98ac61f77efc45e56a5c669441c559510b9a725c4d2aacc7e,0x2f18e5600a2b742d124f6e5ee648f43875a300160a4bde787b5ec4be92a09df2,2024-01-15 00:40:06.000 UTC,2024-01-15 01:21:11.000 UTC,0xdcf092459f2c558b1873c5c245f07f25b62ada69,0x882d04c3d8410ddf2061b3cba2c3522854316feb,0x08d9894495320f38561b35b31c9ece9a4dc5712a,0x882d04c3d8410ddf2061b3cba2c3522854316feb,WETH,YGG,YGG,WETH,WETH_YGG,1.1447545997288282,5650.268256044513,5650.268256044513,1.1642132610907157,0,2465
ethereum,arbitrum,0x996b48aa1f523b86b103e92fa67d27edd6c80ed090ac0729596e69230a53cea2,0xa0467b8b20c9e6f11b3c0b90c357b9f72f6126a5d4e2b65ff93fedd8a8c8df24,2024-01-15 12:33:11.000 UTC,2024-01-15 12:41:44.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1111111254eeb25477b68fb85ed929f73a960582,WETH,OSAK,OSAK,ETH,WETH_OSAK,0.8,36771792482.34965,36735020689.86736,0.8207586953978226,0.0009999999999982295,513
base,arbitrum,0x525f3cde418e15fa98ec2a9a9f560ef03fc7d5328cd0933ebbdcf88989d079a0,0x4a0ef377e1b58ba9853681fb5491b3ba35c56022f79c330766117835b1ddd160,2024-01-15 07:29:09.000 UTC,2024-01-15 07:29:10.000 UTC,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0x0996433255771adcc08516b6a5a464078852c093,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0xf5d9bcf3fb5bb21fca6ae215c98321d40f3ac1d0,WETH,OMNI,OMNI,WETH,WETH_OMNI,0.6,4690730.239684685,4690730.239684685,0.6196026183202725,0,1
arbitrum,bnb,0xa400cd328a47e0a8c2760d18e1bd513f317351164a2dc28f633cda8422b82efd,0x05631fc9d024e7613473966d33e07c7eb4499a2085621113e49a576e3408cb6b,2024-01-15 19:20:37.000 UTC,2024-01-15 19:20:39.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xc873fecbd354f5a56e00e710b90ef4201db2448d,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,USDC,EQB,EQB,USDC,USDC_EQB,100,307.96975174369715,307.96975174369715,102.33036706735825,0,2
arbitrum,bnb,0xa400cd328a47e0a8c2760d18e1bd513f317351164a2dc28f633cda8422b82efd,0x8fbca47826c273e26e61293bf968d9c0c64764f0571a9b28eee365ab5da4f59c,2024-01-15 19:20:37.000 UTC,2024-01-15 19:20:45.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xc873fecbd354f5a56e00e710b90ef4201db2448d,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,USDC,EQB,EQB,USDC,USDC_EQB,100,307.96975174369715,307.67201423528246,102.01979095467611,0.0009667751677848918,8
base,bnb,0xe158fef7371eb78e8d22ac03324e3fb4cce31cd93a9c23a6e26ef544aaa07f3e,0x6deb520fcc046086d2f09e154095c6e61228cf7f2a95d6d968874e64a816989d,2024-01-15 01:12:49.000 UTC,2024-01-15 01:12:55.000 UTC,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xcf77a3ba9a5ca399b7c97c74d54e5b1beb874e43,0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,0xd4ae6eca985340dd434d38f470accce4dc78d109,USDbC,TAROT,TAROT,USDT,USDC_TAROT,600,6375.740308154709,6375.740308154709,605.4928593456726,0,6
ethereum,polygon,0xb0a124a7683cb2351a981d992391be49db4c7f45790298335436053249f8c221,0x7839d4b4e9b4efd021999155dab43a27e94d0f378ff613a5630fd0b928d4169c,2024-01-15 13:06:47.000 UTC,2024-01-15 13:27:52.000 UTC,0x83ecfd72514133d21f91ddcbab70c6175e8efa88,0x826a4f4da02588737d3c27325b14f39b5151ca3c,0x83ecfd72514133d21f91ddcbab70c6175e8efa88,0x826a4f4da02588737d3c27325b14f39b5151ca3c,WETH,VEE,VEE,WETH,WETH_VEE,0.13208254235590183,33035.668702518575,33035.668702518575,0.13844503748138898,0,1265
bnb,ethereum,0x2a2dca61b55879a04228fe788f6c6909c18509fb0ba959e79c25faa812d319ce,0x7fa4e7de5dee8c5f6f6ea8e613c745fc71c7f3633467ab06e6372a968afa7c83,2024-01-15 07:49:44.000 UTC,2024-01-15 08:04:47.000 UTC,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x13ff963fc8a3993f4269da5adcb07286a8616c6a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,PAID,ETH,WETH,PAID,PAID_WETH,3831.598307023025,0.5136972862737684,0.5311255738658619,4144.010277145487,0.03392715526786974,903
bnb,polygon,0x349515f021fbaf0918df2f59df16316c1f0181eb7f193c6d4ac5af8c5e617a45,0x6debdaeb406345f5b2e8863d7b83f52c59ab38175466d9bbf2dc22fb4cdfdcb0,2024-01-15 12:37:14.000 UTC,2024-01-15 12:37:19.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,400,47184.78059657245,48130.72982708717,419.655636,0.0200477615568999,5
bnb,polygon,0x349515f021fbaf0918df2f59df16316c1f0181eb7f193c6d4ac5af8c5e617a45,0x4d0a45129775f79240bacc1347928c221c980828ae343b3fe83f0598921cce6c,2024-01-15 12:37:14.000 UTC,2024-01-15 12:46:28.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,400,47184.78059657245,49681.26661478137,419.991316,0.052908713077501786,554
bnb,polygon,0x7ee3646e847759da655fbf29175694e29441d833880b6b4ca807d19467733211,0x6d43ce6de43a5f01e11b786348a27d4bc478d2aaac60250388100903ccf85b88,2024-01-15 12:36:38.000 UTC,2024-01-15 12:36:42.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,29821.21819245072,31390.606478741865,277.181195,0.0526265652919718,4
bnb,polygon,0x7ee3646e847759da655fbf29175694e29441d833880b6b4ca807d19467733211,0xd84b77a419def44e575aed444d8b7a0ff43b7795ff0722d56b463a0d4c088851,2024-01-15 12:36:38.000 UTC,2024-01-15 12:36:54.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,29821.21819245072,31095.45401060551,273.377289,0.042729167196709765,16
bnb,polygon,0x7ee3646e847759da655fbf29175694e29441d833880b6b4ca807d19467733211,0xa2ace08cc3e4fdd0fee52b73b5c2108ec81cbaf4e17ab35af74503d78c96220e,2024-01-15 12:36:38.000 UTC,2024-01-15 12:37:33.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,29821.21819245072,29733.68287171504,258.439485,0.002935336852129056,55
bnb,polygon,0x7ee3646e847759da655fbf29175694e29441d833880b6b4ca807d19467733211,0x723bffbc3f31a5309730fc439d5525c64aedd581c27d132f07b04b3f264bcc86,2024-01-15 12:36:38.000 UTC,2024-01-15 12:46:13.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,29821.21819245072,31442.434276322496,267.279967,0.05436451567502324,575
bnb,polygon,0x7ee3646e847759da655fbf29175694e29441d833880b6b4ca807d19467733211,0x553daeac993053c45f9e425c5b65d18f09b100c9c7b5225ad9c2af86679295e0,2024-01-15 12:36:38.000 UTC,2024-01-15 12:46:42.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,29821.21819245072,30676.943205408617,257.930779,0.028695172928063846,604
bnb,polygon,0xcc3e6b20a6d362fe83eb3c0993383ad08834aaef3b1703fc474d4a541583e99b,0x8dae901fd1bffe603b5132f84aae8fa8f3906d31481b15a8cbf59a1ff05e06d3,2024-01-15 12:21:56.000 UTC,2024-01-15 12:22:00.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,28302.528658455856,28302.528658455856,251.279654,0,4
bnb,polygon,0xcc3e6b20a6d362fe83eb3c0993383ad08834aaef3b1703fc474d4a541583e99b,0xd84b77a419def44e575aed444d8b7a0ff43b7795ff0722d56b463a0d4c088851,2024-01-15 12:21:56.000 UTC,2024-01-15 12:36:54.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,28302.528658455856,31095.45401060551,273.377289,0.09868112442720628,898
bnb,polygon,0xcc3e6b20a6d362fe83eb3c0993383ad08834aaef3b1703fc474d4a541583e99b,0xa2ace08cc3e4fdd0fee52b73b5c2108ec81cbaf4e17ab35af74503d78c96220e,2024-01-15 12:21:56.000 UTC,2024-01-15 12:37:33.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,28302.528658455856,29733.68287171504,258.439485,0.05056630206190431,937
bnb,polygon,0xcc3e6b20a6d362fe83eb3c0993383ad08834aaef3b1703fc474d4a541583e99b,0x553daeac993053c45f9e425c5b65d18f09b100c9c7b5225ad9c2af86679295e0,2024-01-15 12:21:56.000 UTC,2024-01-15 12:46:42.000 UTC,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0x10ed43c718714eb63d5aa57b78b54704e256024e,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff,USDC,WELT,WELT,USDC,USDC_WELT,250,28302.528658455856,30676.943205408617,257.930779,0.08389407800293366,1486
base,arbitrum,0x3dea6a822d97b7bc4f0e9bd4ba7aa0516c0ab7d7c4919cc0b7527af732ec499c,0x7b754bce93b666bfb427730f7c2e17a548e54975f6f38d3e9a4bf3a010c5ee6f,2024-01-15 01:23:55.000 UTC,2024-01-15 01:23:55.000 UTC,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0x0996433255771adcc08516b6a5a464078852c093,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,0xf5d9bcf3fb5bb21fca6ae215c98321d40f3ac1d0,WETH,OMNI,OMNI,WETH,WETH_OMNI,0.4,2784270.9287613537,2784270.9287613537,0.40715969833481547,0,0
bnb,ethereum,0xabab0a4593515ab38a7d8d0a1ef4033c585d4f1f6ba4c9a080a4daa8f3e4f018,0x5f1a999da15a5e7fb3721097a89f3a015d32057581e0b96658dc27503728540f,2024-01-15 22:30:32.000 UTC,2024-01-15 22:30:35.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,HELLO,HELLO,WETH,WETH_HELLO,1,15851.254641331716,15851.130323531457,1.0115541786720124,0.000007842773526239845,3
arbitrum,bnb,0xc769b5a1c8d5f545e8b47e6788f4cf0bf528890144c5ace8da94264c542c0baa,0x85135536513c34419c04dd1bce14d0aab176da02cfdd75ecb6d9e402b899bdc9,2024-01-15 13:05:49.000 UTC,2024-01-15 13:06:11.000 UTC,0xbf0db815a49bab27454404960c067311b5ebd15c,0xf332761c673b59b21ff6dfa8ada44d78c12def09,0xbf0db815a49bab27454404960c067311b5ebd15c,0x9333c74bdd1e118634fe5664aca7a9710b108bab,USD₮0,RDP,RDP,USDT,USDC_RDP,500,450.3763473327158,450.37,502.4302055488398,0.00001409339711861401,22
bnb,ethereum,0xf0ef9dce30d5f65b0095ad119f250dfcb780a434c9e72e86048ed8908bd4e274,0xb41167a9a2283d4957246e64996dc1fb60e44beb1e378fc2a5cddebb17299df1,2024-01-15 00:01:34.000 UTC,2024-01-15 00:01:35.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,PAID,PAID,WETH,WETH_PAID,1,7719.214499178579,7719.214499178579,1.0160906289425855,0,1
bnb,ethereum,0xf0ef9dce30d5f65b0095ad119f250dfcb780a434c9e72e86048ed8908bd4e274,0x59b8a2b44336a0244a8252e458acccd023b48bf222c39d013e969ec914ce6edb,2024-01-15 00:01:34.000 UTC,2024-01-15 00:02:47.000 UTC,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x0d21639a4a86c5516c17d7454cc2d67c97afffb7,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,ETH,PAID,PAID,WETH,WETH_PAID,1,7719.214499178579,7896.324550084217,1.0206454983190358,0.02294405096846117,73
